"","comp1","comp2"
"ZJOSZHK-01",6.18915206537095,2.08303648124148
"ZTL8083-02",5.71846152722854,0.950180906498905
"ZNED4XZ-4012",4.86130902534233,-1.48793685685514
"ZUG7QHE-01",5.10632884583383,-3.35480576534939
"ZTLIFAS-03",15.9776098336348,0.643359237761159
"ZYU89T9-2015",2.2745761853949,4.67378514860519
"ZM7JY3G-07",2.674738994333,-7.05545587019379
"ZY7IW45-09",0.685948325473006,-11.7485880376057
"ZOZOW1T-46",-2.90524268079566,-8.7043039459742
"ZTXY83G-04",-0.775066047370654,-15.4407576274084
"ZLTUJTN-05",0.418469864101195,-10.7802939954602
"ZMBH10Z-04",-0.0135588245018227,-11.3963647250375
"ZY39SN0-02",2.7380900595539,3.5531582649265
"ZLTUJTN-12",1.59759392908552,-6.54174420652946
"ZSQNUZ5-06",3.8647832142268,6.58217860685647
"ZLZNCLZ-2013",4.86716882964049,0.926180818523461
"ZN3TBJM-1015",5.56271144395481,3.3779432994652
"ZWCZHHY-10",0.939308997253652,0.921692822892315
"ZUF48YS-06",4.1892708216189,1.97580156442982
"ZLPZS0H-12",-0.916968900199312,5.57440524433271
"ZLZNCLZ-1033",4.32354835932289,6.05579485600792
"ZX52KVK-1011",4.26711363671578,7.34337243284299
"ZUL3S6O-2014",4.66166478602182,8.37093289366483
"ZN3TBJM-2023",1.21049963600846,2.13989403095969
"ZS78KHV-03",-5.9727315622101,6.08324531653602
"ZLZNCLZ-08",-3.60409387279696,0.466515409002713
"ZNED4XZ-4011",-2.67102160475509,3.55714770289491
"ZK4CK8Y-05",-3.88593837979168,2.27798555980987
"ZOBX723-1015",5.14165464194587,-0.600993366160886
"ZYU89T9-06",-1.33907920626211,-4.99775095770077
"ZN0JE53-2015",-1.61916906258671,-2.22196860766191
"ZLZNCLZ-1025",-10.3086105135626,-6.38827755733659
"ZS78KHV-6021",-0.647961147810169,-2.24862713573726
"ZYXQKWY-08",0.960523098178692,-5.1958779643707
"ZY7IW45-2013",-2.17617012437941,-2.8684354071869
"ZUPAQVU-04",-6.43118891682631,-3.93699773962459
"ZJTKAE3-2015",-7.20692089147988,-4.64858478996318
"ZQFL1P3-01",7.06727228548815,-0.560119513611268
"ZN9TKCJ-02",2.5652206843333,-2.56259856532201
"ZK112BX-2001",6.1116273099742,-3.27636849013027
"ZSQNUZ5-02",3.23840369507599,-3.38389629575625
"ZLGD9M0-07",1.79101816772761,-2.26353300557686
"ZTL5S2Y-1025",0.986922060895087,-3.87638821325745
"ZY39SN0-06",3.30577164198509,-3.36344111127695
"ZL9BTWF-11",0.978028440984692,0.374661061388614
"ZOZOW1T-2001",0.411547356937428,-4.14033521804779
"ZLTUJTN-2014",8.63001659829167,9.35195611808774
"ZTL5S2Y-05",13.7210126842327,11.6326058838403
"ZX52KVK-8012",10.2674388461384,8.63553048106504
"ZMGT937-08",8.98282330329546,9.15780703582512
"ZO94RDZ-08",2.86819268595566,5.25173389234319
"ZWFDEY0-06",0.0593916346217751,6.68979573454088
"ZPEL6L3-1013",2.21720917817487,2.69538885409121
"ZJXC41N-11",3.76742958349925,8.73413490260721
"ZLZQMEV-1011",-8.1883048513498,3.74879886651069
"ZKFV71L-07",-8.50157443053362,-0.874021403428738
"ZXHCGKV-04",-4.55196955144456,3.41539967764126
"ZY9XQJP-05",-6.01943012084825,0.918288550208116
"ZNED4XZ-4015",-7.08620086971161,-1.48463888876708
"ZWFDEY0-02",-12.6127991296854,0.257412044988575
"ZL9BTWF-09",-4.45066146769633,-0.0505628929794259
"ZOZOW1T-59",-7.50675417049722,10.9402409434978
"ZOZOW1T-7043",-6.78063482230183,2.59497266336867
"ZWFDEY0-08",-11.1859086183772,13.6381319703371
"ZY7IW45-2015",-8.43332477456656,-0.905025150001996
"ZMBVNFM-1023",-7.26290510641205,1.01435228913881
"ZNED4XZ-03",-9.03260238097529,0.390381169600929
"ZTTL3YH-01",-6.25120161204463,1.91578894434609
"ZY1ZKJY-08",-8.5668236253337,7.00451744915563
"ZY7IW45-2012",-9.84976750150787,0.829137314214213
"ZTJ7L7Z-4014",-0.873425273024289,-3.0477416261089
"ZKVR426-06",-7.97696548335474,-3.73577953830359
"ZK4CK8Y-04",-6.4423366058502,-2.91387164507186
"ZKVR426-2021",3.46621115113213,-3.83133800058739
"ZO5QFNX-1015",-1.75255036832274,2.23060629015415
"ZX52KVK-6031",-5.11987630642859,8.56997667453208
"ZL63I8R-2014",-5.77138206290851,1.9460561646261
"ZN3TBJM-2013",-4.86328424926418,3.36871812790117
"ZMBVNFM-1033",-6.47605222261658,1.98560945022749
"ZLPZS0H-10",-5.80378264603174,0.418711268124131
"ZQMVU4Q-04",-3.56639426704578,-0.96924226572626
"ZOZOW1T-7011",-5.70284425412881,2.70720381263753
"ZLTUJTN-2013",-6.67097890253575,6.12226564596251
"ZWCZHHY-03",-8.41743817690753,1.69377768140126
"ZVC4YUG-04",-2.60388070990972,-0.74640544368908
"ZLZQMEV-01",2.66623002050849,1.39565076699849
"ZN3TBJM-2014",-3.44158218949721,1.29707378155694
"ZMGT937-05",-1.39316886514243,-4.67883308562735
