"","comp1","comp2"
"ZMBVNFM-1013",0.656778557445869,3.45616635634646
"ZY7IW45-09",3.57982578441823,-9.81209968666119
"ZVC4YUG-04",2.2648837843716,5.65301754587529
"ZLGD9M0-05",0.304422220605955,4.26692907048782
"ZLTUJTN-2022",-1.31929964719664,7.1473127946218
"ZTLIFAS-04",2.56603663053232,12.0464408965952
"ZLPZS0H-2012",2.69435645618295,-1.51585505250177
"ZY9XQJP-09",0.137195852863884,6.68604724050383
"ZLZNCLZ-14",-4.24892954606642,-1.97997675782239
"ZVBQY1N-1015",7.00535883776152,-5.50890803985766
"ZOZOW1T-61",1.65085274440395,5.16203760967767
"ZLTUJTN-2025",4.84748870905902,2.45119801534454
"ZWCZHHY-03",1.87888363298435,4.26032370525108
"ZLTUJTN-2013",1.87750648463287,2.18609810010897
"ZN3TBJM-2034",1.80033679323325,0.436379929974782
"ZK4CK8Y-02",-0.040150824669564,2.24464817759044
"ZN3TBJM-2035",-0.34510497275404,2.1153301434312
"ZMBH10Z-04",-1.51578765943434,2.80951708499067
"ZRLZ98T-6011",5.66766984625073,-2.13415077711064
"ZOZOW1T-2002",1.06494406019792,4.64385903335033
"ZOZOW1T-70",-6.00827451385274,4.67480861084299
"ZLGD9M0-1013",-2.61285083249268,-2.95587940769691
"ZL63I8R-2013",-3.73495090361877,-0.287699033253666
"ZL63I8R-1025",-0.190501889626673,-2.14346792490731
"ZTMFN3O-1011",-3.23394787647388,-1.26773126530073
"ZK112BX-06",-1.83876128568841,-4.01631287892272
"ZKFV71L-2023",-4.17237154071161,0.798480712696794
"ZKVR426-04",-4.90961071938699,4.73595959215336
"ZOZOW1T-63",4.98883737566797,-1.12822937815984
"ZLZQMEV-08",3.30312766367278,-0.85901998136406
"ZTXY83G-04",-0.689615256024704,2.76745691472525
"ZKVR426-2022",-0.140961517449659,1.34184457126337
"ZLZNCLZ-10",-1.3261605552438,-9.8387248706184
"ZLTUJTN-2024",-0.0879560230748003,-15.9704952559184
"ZLZNCLZ-1032",-5.60045724103172,-6.80492951276523
"ZOZOW1T-49",-5.67647404973888,-1.05082738802443
"ZLTUJTN-09",1.06694975936171,-12.3168293626455
"ZM7JY3G-08",-5.41515646982299,-0.076434131186427
